INSTRUMENTID,STRIKECLOSEFEERATIO,TRADEFEERATIO,STRIKEFEEUNIT,EXCHANGEID,STRADEUNITMARGIN,HTRADEUNITMARGIN,TRADINGDAY,STRIKEFEERATIO,PRODUCTID,HTRADEFEERATIO,DISCOUNTRATE,TRADEFEEUNIT,SETTLEMENTPRICE,STRIKECLOSEFEEUNIT,SETTLEMENTGROUPID,HTRADEFEEUNIT,trade_date
ao2511C3150,0,0,3.5,SHFE,3295.6,2898,20251010,0,ao_o,0,0,3.5,2.5,0,00000001,1.75,20251010
ao2511C3200,0,0,3.5,SHFE,3162.8,2878,20251010,0,ao_o,0,0,3.5,1.5,0,00000001,1.75,20251010
ao2511C3250,0,0,3.5,SHFE,3142.8,2858,20251010,0,ao_o,0,0,3.5,0.5,0,00000001,1.75,20251010
ao2511C3300,0,0,3.5,SHFE,3142.8,2858,20251010,0,ao_o,0,0,3.5,0.5,0,00000001,1.75,20251010
ao2511C3350,0,0,3.5,SHFE,3142.8,2858,20251010,0,ao_o,0,0,3.5,0.5,0,00000001,1.75,20251010
ao2511C3400,0,0,3.5,SHFE,3142.8,2858,20251010,0,ao_o,0,0,3.5,0.5,0,00000001,1.75,20251010
ao2511C3450,0,0,3.5,SHFE,3142.8,2858,20251010,0,ao_o,0,0,3.5,0.5,0,00000001,1.75,20251010
ao2511C3500,0,0,3.5,SHFE,3142.8,2858,20251010,0,ao_o,0,0,3.5,0.5,0,00000001,1.75,20251010
ao2511C3550,0,0,3.5,SHFE,3142.8,2858,20251010,0,ao_o,0,0,3.5,0.5,0,00000001,1.75,20251010
ao2511C3600,0,0,3.5,SHFE,3142.8,2858,20251010,0,ao_o,0,0,3.5,0.5,0,00000001,1.75,20251010
ao2511C3650,0,0,3.5,SHFE,3142.8,2858,20251010,0,ao_o,0,0,3.5,0.5,0,00000001,1.75,20251010
ao2511C3700,0,0,3.5,SHFE,3142.8,2858,20251010,0,ao_o,0,0,3.5,0.5,0,00000001,1.75,20251010
ao2511C3750,0,0,3.5,SHFE,3142.8,2858,20251010,0,ao_o,0,0,3.5,0.5,0,00000001,1.75,20251010
ao2511C3800,0,0,3.5,SHFE,3142.8,2858,20251010,0,ao_o,0,0,3.5,0.5,0,00000001,1.75,20251010
ao2511C3850,0,0,3.5,SHFE,3142.8,2858,20251010,0,ao_o,0,0,3.5,0.5,0,00000001,1.75,20251010
ao2511C3900,0,0,3.5,SHFE,3142.8,2858,20251010,0,ao_o,0,0,3.5,0.5,0,00000001,1.75,20251010
ao2511P2350,0,0,3.5,SHFE,3142.8,2858,20251010,0,ao_o,0,0,3.5,0.5,0,00000001,1.75,20251010
ao2511P2400,0,0,3.5,SHFE,3142.8,2858,20251010,0,ao_o,0,0,3.5,0.5,0,00000001,1.75,20251010
ao2511P2450,0,0,3.5,SHFE,3142.8,2858,20251010,0,ao_o,0,0,3.5,0.5,0,00000001,1.75,20251010
ao2511P2500,0,0,3.5,SHFE,3142.8,2858,20251010,0,ao_o,0,0,3.5,0.5,0,00000001,1.75,20251010
ao2511P2550,0,0,3.5,SHFE,3315.6,2878,20251010,0,ao_o,0,0,3.5,1.5,0,00000001,1.75,20251010
ao2511P2600,0,0,3.5,SHFE,3865.6,3296,20251010,0,ao_o,0,0,3.5,4,0,00000001,1.75,20251010
ao2511P2650,0,0,3.5,SHFE,4445.6,3876,20251010,0,ao_o,0,0,3.5,8,0,00000001,1.75,20251010
ao2511P2700,0,0,3.5,SHFE,5095.6,4526,20251010,0,ao_o,0,0,3.5,15.5,0,00000001,1.75,20251010
ao2511P2750,0,0,3.5,SHFE,5835.6,5266,20251010,0,ao_o,0,0,3.5,27.5,0,00000001,1.75,20251010
ao2511P2800,0,0,3.5,SHFE,6675.6,6106,20251010,0,ao_o,0,0,3.5,44.5,0,00000001,1.75,20251010
ao2511P2850,0,0,3.5,SHFE,7605.6,7036,20251010,0,ao_o,0,0,3.5,67,0,00000001,1.75,20251010
ao2511P2900,0,0,3.5,SHFE,8185.6,7616,20251010,0,ao_o,0,0,3.5,96,0,00000001,1.75,20251010
ao2511P2950,0,0,3.5,SHFE,8865.6,8296,20251010,0,ao_o,0,0,3.5,130,0,00000001,1.75,20251010
ao2511P3000,0,0,3.5,SHFE,9645.6,9076,20251010,0,ao_o,0,0,3.5,169,0,00000001,1.75,20251010
ao2511P3050,0,0,3.5,SHFE,10505.6,9936,20251010,0,ao_o,0,0,3.5,212,0,00000001,1.75,20251010
ao2511P3100,0,0,3.5,SHFE,11415.6,10846,20251010,0,ao_o,0,0,3.5,257.5,0,00000001,1.75,20251010
ao2511P3150,0,0,3.5,SHFE,12355.6,11786,20251010,0,ao_o,0,0,3.5,304.5,0,00000001,1.75,20251010
ao2511P3200,0,0,3.5,SHFE,13325.6,12756,20251010,0,ao_o,0,0,3.5,353,0,00000001,1.75,20251010
ao2511P3250,0,0,3.5,SHFE,14315.6,13746,20251010,0,ao_o,0,0,3.5,402.5,0,00000001,1.75,20251010
ao2511P3300,0,0,3.5,SHFE,15305.6,14736,20251010,0,ao_o,0,0,3.5,452,0,00000001,1.75,20251010
ao2511P3350,0,0,3.5,SHFE,16305.6,15736,20251010,0,ao_o,0,0,3.5,502,0,00000001,1.75,20251010
ao2511P3400,0,0,3.5,SHFE,17305.6,16736,20251010,0,ao_o,0,0,3.5,552,0,00000001,1.75,20251010
ao2511P3450,0,0,3.5,SHFE,18305.6,17736,20251010,0,ao_o,0,0,3.5,602,0,00000001,1.75,20251010
ao2511P3500,0,0,3.5,SHFE,19305.6,18736,20251010,0,ao_o,0,0,3.5,652,0,00000001,1.75,20251010
ao2511P3550,0,0,3.5,SHFE,20305.6,19736,20251010,0,ao_o,0,0,3.5,702,0,00000001,1.75,20251010
ao2511P3600,0,0,3.5,SHFE,21305.6,20736,20251010,0,ao_o,0,0,3.5,752,0,00000001,1.75,20251010
ao2511P3650,0,0,3.5,SHFE,22305.6,21736,20251010,0,ao_o,0,0,3.5,802,0,00000001,1.75,20251010
ao2511P3700,0,0,3.5,SHFE,23305.6,22736,20251010,0,ao_o,0,0,3.5,852,0,00000001,1.75,20251010
ao2511P3750,0,0,3.5,SHFE,24305.6,23736,20251010,0,ao_o,0,0,3.5,902,0,00000001,1.75,20251010
ao2511P3800,0,0,3.5,SHFE,25305.6,24736,20251010,0,ao_o,0,0,3.5,952,0,00000001,1.75,20251010
ao2511P3850,0,0,3.5,SHFE,26305.6,25736,20251010,0,ao_o,0,0,3.5,1002,0,00000001,1.75,20251010
ao2511P3900,0,0,3.5,SHFE,27305.6,26736,20251010,0,ao_o,0,0,3.5,1052,0,00000001,1.75,20251010
ao2512C2350,0,0,3.5,SHFE,16786.2,16212,20251010,0,ao_o,0,0,3.5,523.5,0,00000001,1.75,20251010
ao2512C2400,0,0,3.5,SHFE,15836.2,15262,20251010,0,ao_o,0,0,3.5,476,0,00000001,1.75,20251010
ao2512C2450,0,0,3.5,SHFE,14906.2,14332,20251010,0,ao_o,0,0,3.5,429.5,0,00000001,1.75,20251010
ao2512C2500,0,0,3.5,SHFE,13996.2,13422,20251010,0,ao_o,0,0,3.5,384,0,00000001,1.75,20251010
ao2512C2550,0,0,3.5,SHFE,13126.2,12552,20251010,0,ao_o,0,0,3.5,340.5,0,00000001,1.75,20251010
ao2512C2600,0,0,3.5,SHFE,12296.2,11722,20251010,0,ao_o,0,0,3.5,299,0,00000001,1.75,20251010
ao2512C2650,0,0,3.5,SHFE,11516.2,10942,20251010,0,ao_o,0,0,3.5,260,0,00000001,1.75,20251010
ao2512C2700,0,0,3.5,SHFE,10796.2,10222,20251010,0,ao_o,0,0,3.5,224,0,00000001,1.75,20251010
ao2512C2750,0,0,3.5,SHFE,10126.2,9552,20251010,0,ao_o,0,0,3.5,190.5,0,00000001,1.75,20251010
ao2512C2800,0,0,3.5,SHFE,9526.2,8952,20251010,0,ao_o,0,0,3.5,160.5,0,00000001,1.75,20251010
ao2512C2850,0,0,3.5,SHFE,8996.2,8422,20251010,0,ao_o,0,0,3.5,134,0,00000001,1.75,20251010
ao2512C2900,0,0,3.5,SHFE,8226.2,7652,20251010,0,ao_o,0,0,3.5,110,0,00000001,1.75,20251010
ao2512C2950,0,0,3.5,SHFE,7316.2,6742,20251010,0,ao_o,0,0,3.5,89.5,0,00000001,1.75,20251010
ao2512C3000,0,0,3.5,SHFE,6466.2,5892,20251010,0,ao_o,0,0,3.5,72,0,00000001,1.75,20251010
ao2512C3050,0,0,3.5,SHFE,5666.2,5092,20251010,0,ao_o,0,0,3.5,57,0,00000001,1.75,20251010
ao2512C3100,0,0,3.5,SHFE,4926.2,4352,20251010,0,ao_o,0,0,3.5,45,0,00000001,1.75,20251010
ao2512C3150,0,0,3.5,SHFE,4226.2,3652,20251010,0,ao_o,0,0,3.5,35,0,00000001,1.75,20251010
ao2512C3200,0,0,3.5,SHFE,3698.1,3411,20251010,0,ao_o,0,0,3.5,27,0,00000001,1.75,20251010
ao2512C3250,0,0,3.5,SHFE,3568.1,3281,20251010,0,ao_o,0,0,3.5,20.5,0,00000001,1.75,20251010
ao2512C3300,0,0,3.5,SHFE,3458.1,3171,20251010,0,ao_o,0,0,3.5,15,0,00000001,1.75,20251010
ao2512C3350,0,0,3.5,SHFE,3388.1,3101,20251010,0,ao_o,0,0,3.5,11.5,0,00000001,1.75,20251010
ao2512C3400,0,0,3.5,SHFE,3318.1,3031,20251010,0,ao_o,0,0,3.5,8,0,00000001,1.75,20251010
ao2512C3450,0,0,3.5,SHFE,3278.1,2991,20251010,0,ao_o,0,0,3.5,6,0,00000001,1.75,20251010
ao2512C3500,0,0,3.5,SHFE,3238.1,2951,20251010,0,ao_o,0,0,3.5,4,0,00000001,1.75,20251010
ao2512C3550,0,0,3.5,SHFE,3218.1,2931,20251010,0,ao_o,0,0,3.5,3,0,00000001,1.75,20251010
ao2512C3600,0,0,3.5,SHFE,3198.1,2911,20251010,0,ao_o,0,0,3.5,2,0,00000001,1.75,20251010
ao2512C3650,0,0,3.5,SHFE,3188.1,2901,20251010,0,ao_o,0,0,3.5,1.5,0,00000001,1.75,20251010
ao2512C3700,0,0,3.5,SHFE,3178.1,2891,20251010,0,ao_o,0,0,3.5,1,0,00000001,1.75,20251010
ao2512C3750,0,0,3.5,SHFE,3168.1,2881,20251010,0,ao_o,0,0,3.5,0.5,0,00000001,1.75,20251010
ao2512C3800,0,0,3.5,SHFE,3168.1,2881,20251010,0,ao_o,0,0,3.5,0.5,0,00000001,1.75,20251010
ao2512C3850,0,0,3.5,SHFE,3168.1,2881,20251010,0,ao_o,0,0,3.5,0.5,0,00000001,1.75,20251010
ao2512C3900,0,0,3.5,SHFE,3168.1,2881,20251010,0,ao_o,0,0,3.5,0.5,0,00000001,1.75,20251010
ao2512P2350,0,0,3.5,SHFE,3218.1,2931,20251010,0,ao_o,0,0,3.5,3,0,00000001,1.75,20251010
ao2512P2400,0,0,3.5,SHFE,3268.1,2981,20251010,0,ao_o,0,0,3.5,5.5,0,00000001,1.75,20251010
ao2512P2450,0,0,3.5,SHFE,3338.1,3051,20251010,0,ao_o,0,0,3.5,9,0,00000001,1.75,20251010
ao2512P2500,0,0,3.5,SHFE,3428.1,3141,20251010,0,ao_o,0,0,3.5,13.5,0,00000001,1.75,20251010
ao2512P2550,0,0,3.5,SHFE,3558.1,3271,20251010,0,ao_o,0,0,3.5,20,0,00000001,1.75,20251010
ao2512P2600,0,0,3.5,SHFE,4176.2,3602,20251010,0,ao_o,0,0,3.5,28.5,0,00000001,1.75,20251010
ao2512P2650,0,0,3.5,SHFE,4896.2,4322,20251010,0,ao_o,0,0,3.5,39.5,0,00000001,1.75,20251010
ao2512P2700,0,0,3.5,SHFE,5666.2,5092,20251010,0,ao_o,0,0,3.5,53,0,00000001,1.75,20251010
ao2512P2750,0,0,3.5,SHFE,6506.2,5932,20251010,0,ao_o,0,0,3.5,70,0,00000001,1.75,20251010
ao2512P2800,0,0,3.5,SHFE,7406.2,6832,20251010,0,ao_o,0,0,3.5,90,0,00000001,1.75,20251010
ao2512P2850,0,0,3.5,SHFE,8366.2,7792,20251010,0,ao_o,0,0,3.5,113,0,00000001,1.75,20251010
ao2512P2900,0,0,3.5,SHFE,9096.2,8522,20251010,0,ao_o,0,0,3.5,139,0,00000001,1.75,20251010
ao2512P2950,0,0,3.5,SHFE,9686.2,9112,20251010,0,ao_o,0,0,3.5,168.5,0,00000001,1.75,20251010
ao2512P3000,0,0,3.5,SHFE,10336.2,9762,20251010,0,ao_o,0,0,3.5,201,0,00000001,1.75,20251010
ao2512P3050,0,0,3.5,SHFE,11036.2,10462,20251010,0,ao_o,0,0,3.5,236,0,00000001,1.75,20251010
ao2512P3100,0,0,3.5,SHFE,11786.2,11212,20251010,0,ao_o,0,0,3.5,273.5,0,00000001,1.75,20251010
ao2512P3150,0,0,3.5,SHFE,12586.2,12012,20251010,0,ao_o,0,0,3.5,313.5,0,00000001,1.75,20251010
ao2512P3200,0,0,3.5,SHFE,13426.2,12852,20251010,0,ao_o,0,0,3.5,355.5,0,00000001,1.75,20251010
ao2512P3250,0,0,3.5,SHFE,14296.2,13722,20251010,0,ao_o,0,0,3.5,399,0,00000001,1.75,20251010
ao2512P3300,0,0,3.5,SHFE,15186.2,14612,20251010,0,ao_o,0,0,3.5,443.5,0,00000001,1.75,20251010
ao2512P3350,0,0,3.5,SHFE,16106.2,15532,20251010,0,ao_o,0,0,3.5,489.5,0,00000001,1.75,20251010
ao2512P3400,0,0,3.5,SHFE,17046.2,16472,20251010,0,ao_o,0,0,3.5,536.5,0,00000001,1.75,20251010
ao2512P3450,0,0,3.5,SHFE,18006.2,17432,20251010,0,ao_o,0,0,3.5,584.5,0,00000001,1.75,20251010
ao2512P3500,0,0,3.5,SHFE,18966.2,18392,20251010,0,ao_o,0,0,3.5,632.5,0,00000001,1.75,20251010
ao2512P3550,0,0,3.5,SHFE,19946.2,19372,20251010,0,ao_o,0,0,3.5,681.5,0,00000001,1.75,20251010
ao2512P3600,0,0,3.5,SHFE,20926.2,20352,20251010,0,ao_o,0,0,3.5,730.5,0,00000001,1.75,20251010
ao2512P3650,0,0,3.5,SHFE,21916.2,21342,20251010,0,ao_o,0,0,3.5,780,0,00000001,1.75,20251010
ao2512P3700,0,0,3.5,SHFE,22906.2,22332,20251010,0,ao_o,0,0,3.5,829.5,0,00000001,1.75,20251010
ao2512P3750,0,0,3.5,SHFE,23896.2,23322,20251010,0,ao_o,0,0,3.5,879,0,00000001,1.75,20251010
ao2512P3800,0,0,3.5,SHFE,24896.2,24322,20251010,0,ao_o,0,0,3.5,929,0,00000001,1.75,20251010
ao2512P3850,0,0,3.5,SHFE,25896.2,25322,20251010,0,ao_o,0,0,3.5,979,0,00000001,1.75,20251010
ao2512P3900,0,0,3.5,SHFE,26896.2,26322,20251010,0,ao_o,0,0,3.5,1029,0,00000001,1.75,20251010
ao2601C2350,0,0,3.5,SHFE,17199.4,16624,20251010,0,ao_o,0,0,3.5,543.5,0,00000001,1.75,20251010
ao2601C2400,0,0,3.5,SHFE,16319.4,15744,20251010,0,ao_o,0,0,3.5,499.5,0,00000001,1.75,20251010
ao2601C2450,0,0,3.5,SHFE,15469.4,14894,20251010,0,ao_o,0,0,3.5,457,0,00000001,1.75,20251010
ao2601C2500,0,0,3.5,SHFE,14659.4,14084,20251010,0,ao_o,0,0,3.5,416.5,0,00000001,1.75,20251010
ao2601C2550,0,0,3.5,SHFE,13879.4,13304,20251010,0,ao_o,0,0,3.5,377.5,0,00000001,1.75,20251010
ao2601C2600,0,0,3.5,SHFE,13139.4,12564,20251010,0,ao_o,0,0,3.5,340.5,0,00000001,1.75,20251010
ao2601C2650,0,0,3.5,SHFE,12449.4,11874,20251010,0,ao_o,0,0,3.5,306,0,00000001,1.75,20251010
ao2601C2700,0,0,3.5,SHFE,11789.4,11214,20251010,0,ao_o,0,0,3.5,273,0,00000001,1.75,20251010
ao2601C2750,0,0,3.5,SHFE,11179.4,10604,20251010,0,ao_o,0,0,3.5,242.5,0,00000001,1.75,20251010
ao2601C2800,0,0,3.5,SHFE,10629.4,10054,20251010,0,ao_o,0,0,3.5,215,0,00000001,1.75,20251010
ao2601C2850,0,0,3.5,SHFE,10109.4,9534,20251010,0,ao_o,0,0,3.5,189,0,00000001,1.75,20251010
ao2601C2900,0,0,3.5,SHFE,9409.4,8834,20251010,0,ao_o,0,0,3.5,165.5,0,00000001,1.75,20251010
ao2601C2950,0,0,3.5,SHFE,8479.4,7904,20251010,0,ao_o,0,0,3.5,144,0,00000001,1.75,20251010
ao2601C3000,0,0,3.5,SHFE,7599.4,7024,20251010,0,ao_o,0,0,3.5,125,0,00000001,1.75,20251010
ao2601C3050,0,0,3.5,SHFE,6759.4,6184,20251010,0,ao_o,0,0,3.5,108,0,00000001,1.75,20251010
ao2601C3100,0,0,3.5,SHFE,5959.4,5384,20251010,0,ao_o,0,0,3.5,93,0,00000001,1.75,20251010
ao2601C3150,0,0,3.5,SHFE,5179.4,4604,20251010,0,ao_o,0,0,3.5,79,0,00000001,1.75,20251010
ao2601C3200,0,0,3.5,SHFE,4514.7,4227,20251010,0,ao_o,0,0,3.5,67.5,0,00000001,1.75,20251010
ao2601C3250,0,0,3.5,SHFE,4304.7,4017,20251010,0,ao_o,0,0,3.5,57,0,00000001,1.75,20251010
ao2601C3300,0,0,3.5,SHFE,4124.7,3837,20251010,0,ao_o,0,0,3.5,48,0,00000001,1.75,20251010
ao2601C3350,0,0,3.5,SHFE,3964.7,3677,20251010,0,ao_o,0,0,3.5,40,0,00000001,1.75,20251010
ao2601C3400,0,0,3.5,SHFE,3844.7,3557,20251010,0,ao_o,0,0,3.5,34,0,00000001,1.75,20251010
ao2601C3450,0,0,3.5,SHFE,3724.7,3437,20251010,0,ao_o,0,0,3.5,28,0,00000001,1.75,20251010
ao2601C3500,0,0,3.5,SHFE,3624.7,3337,20251010,0,ao_o,0,0,3.5,23,0,00000001,1.75,20251010
ao2601C3550,0,0,3.5,SHFE,3554.7,3267,20251010,0,ao_o,0,0,3.5,19.5,0,00000001,1.75,20251010
ao2601C3600,0,0,3.5,SHFE,3484.7,3197,20251010,0,ao_o,0,0,3.5,16,0,00000001,1.75,20251010
ao2601C3650,0,0,3.5,SHFE,3424.7,3137,20251010,0,ao_o,0,0,3.5,13,0,00000001,1.75,20251010
ao2601C3700,0,0,3.5,SHFE,3374.7,3087,20251010,0,ao_o,0,0,3.5,10.5,0,00000001,1.75,20251010
ao2601C3750,0,0,3.5,SHFE,3334.7,3047,20251010,0,ao_o,0,0,3.5,8.5,0,00000001,1.75,20251010
ao2601C3800,0,0,3.5,SHFE,3304.7,3017,20251010,0,ao_o,0,0,3.5,7,0,00000001,1.75,20251010
ao2601C3850,0,0,3.5,SHFE,3274.7,2987,20251010,0,ao_o,0,0,3.5,5.5,0,00000001,1.75,20251010
ao2601C3900,0,0,3.5,SHFE,3254.7,2967,20251010,0,ao_o,0,0,3.5,4.5,0,00000001,1.75,20251010
ao2601P2350,0,0,3.5,SHFE,3514.7,3227,20251010,0,ao_o,0,0,3.5,17.5,0,00000001,1.75,20251010
ao2601P2400,0,0,3.5,SHFE,3634.7,3347,20251010,0,ao_o,0,0,3.5,23.5,0,00000001,1.75,20251010
ao2601P2450,0,0,3.5,SHFE,3784.7,3497,20251010,0,ao_o,0,0,3.5,31,0,00000001,1.75,20251010
ao2601P2500,0,0,3.5,SHFE,3974.7,3687,20251010,0,ao_o,0,0,3.5,40.5,0,00000001,1.75,20251010
ao2601P2550,0,0,3.5,SHFE,4194.7,3907,20251010,0,ao_o,0,0,3.5,51.5,0,00000001,1.75,20251010
ao2601P2600,0,0,3.5,SHFE,4849.4,4274,20251010,0,ao_o,0,0,3.5,64.5,0,00000001,1.75,20251010
ao2601P2650,0,0,3.5,SHFE,5649.4,5074,20251010,0,ao_o,0,0,3.5,79.5,0,00000001,1.75,20251010
ao2601P2700,0,0,3.5,SHFE,6489.4,5914,20251010,0,ao_o,0,0,3.5,96.5,0,00000001,1.75,20251010
ao2601P2750,0,0,3.5,SHFE,7379.4,6804,20251010,0,ao_o,0,0,3.5,116,0,00000001,1.75,20251010
ao2601P2800,0,0,3.5,SHFE,8319.4,7744,20251010,0,ao_o,0,0,3.5,138,0,00000001,1.75,20251010
ao2601P2850,0,0,3.5,SHFE,9309.4,8734,20251010,0,ao_o,0,0,3.5,162.5,0,00000001,1.75,20251010
ao2601P2900,0,0,3.5,SHFE,10099.4,9524,20251010,0,ao_o,0,0,3.5,188.5,0,00000001,1.75,20251010
ao2601P2950,0,0,3.5,SHFE,10669.4,10094,20251010,0,ao_o,0,0,3.5,217,0,00000001,1.75,20251010
ao2601P3000,0,0,3.5,SHFE,11279.4,10704,20251010,0,ao_o,0,0,3.5,247.5,0,00000001,1.75,20251010
ao2601P3050,0,0,3.5,SHFE,11939.4,11364,20251010,0,ao_o,0,0,3.5,280.5,0,00000001,1.75,20251010
ao2601P3100,0,0,3.5,SHFE,12639.4,12064,20251010,0,ao_o,0,0,3.5,315.5,0,00000001,1.75,20251010
ao2601P3150,0,0,3.5,SHFE,13359.4,12784,20251010,0,ao_o,0,0,3.5,351.5,0,00000001,1.75,20251010
ao2601P3200,0,0,3.5,SHFE,14119.4,13544,20251010,0,ao_o,0,0,3.5,389.5,0,00000001,1.75,20251010
ao2601P3250,0,0,3.5,SHFE,14919.4,14344,20251010,0,ao_o,0,0,3.5,429.5,0,00000001,1.75,20251010
ao2601P3300,0,0,3.5,SHFE,15729.4,15154,20251010,0,ao_o,0,0,3.5,470,0,00000001,1.75,20251010
ao2601P3350,0,0,3.5,SHFE,16569.4,15994,20251010,0,ao_o,0,0,3.5,512,0,00000001,1.75,20251010
ao2601P3400,0,0,3.5,SHFE,17439.4,16864,20251010,0,ao_o,0,0,3.5,555.5,0,00000001,1.75,20251010
ao2601P3450,0,0,3.5,SHFE,18329.4,17754,20251010,0,ao_o,0,0,3.5,600,0,00000001,1.75,20251010
ao2601P3500,0,0,3.5,SHFE,19229.4,18654,20251010,0,ao_o,0,0,3.5,645,0,00000001,1.75,20251010
ao2601P3550,0,0,3.5,SHFE,20149.4,19574,20251010,0,ao_o,0,0,3.5,691,0,00000001,1.75,20251010
ao2601P3600,0,0,3.5,SHFE,21079.4,20504,20251010,0,ao_o,0,0,3.5,737.5,0,00000001,1.75,20251010
ao2601P3650,0,0,3.5,SHFE,22019.4,21444,20251010,0,ao_o,0,0,3.5,784.5,0,00000001,1.75,20251010
ao2601P3700,0,0,3.5,SHFE,22969.4,22394,20251010,0,ao_o,0,0,3.5,832,0,00000001,1.75,20251010
ao2601P3750,0,0,3.5,SHFE,23929.4,23354,20251010,0,ao_o,0,0,3.5,880,0,00000001,1.75,20251010
ao2601P3800,0,0,3.5,SHFE,24899.4,24324,20251010,0,ao_o,0,0,3.5,928.5,0,00000001,1.75,20251010
ao2601P3850,0,0,3.5,SHFE,25869.4,25294,20251010,0,ao_o,0,0,3.5,977,0,00000001,1.75,20251010
ao2601P3900,0,0,3.5,SHFE,26849.4,26274,20251010,0,ao_o,0,0,3.5,1026,0,00000001,1.75,20251010
ao2602C2400,0,0,3.5,SHFE,16560.2,15982,20251010,0,ao_o,0,0,3.5,510,0,00000001,1.75,20251010
ao2602C2450,0,0,3.5,SHFE,15700.2,15122,20251010,0,ao_o,0,0,3.5,467,0,00000001,1.75,20251010
ao2602C2500,0,0,3.5,SHFE,14870.2,14292,20251010,0,ao_o,0,0,3.5,425.5,0,00000001,1.75,20251010
ao2602C2550,0,0,3.5,SHFE,14080.2,13502,20251010,0,ao_o,0,0,3.5,386,0,00000001,1.75,20251010
ao2602C2600,0,0,3.5,SHFE,13320.2,12742,20251010,0,ao_o,0,0,3.5,348,0,00000001,1.75,20251010
ao2602C2650,0,0,3.5,SHFE,12610.2,12032,20251010,0,ao_o,0,0,3.5,312.5,0,00000001,1.75,20251010
ao2602C2700,0,0,3.5,SHFE,11950.2,11372,20251010,0,ao_o,0,0,3.5,279.5,0,00000001,1.75,20251010
ao2602C2750,0,0,3.5,SHFE,11330.2,10752,20251010,0,ao_o,0,0,3.5,248.5,0,00000001,1.75,20251010
ao2602C2800,0,0,3.5,SHFE,10750.2,10172,20251010,0,ao_o,0,0,3.5,219.5,0,00000001,1.75,20251010
ao2602C2850,0,0,3.5,SHFE,10220.2,9642,20251010,0,ao_o,0,0,3.5,193,0,00000001,1.75,20251010
ao2602C2900,0,0,3.5,SHFE,9640.2,9062,20251010,0,ao_o,0,0,3.5,168.5,0,00000001,1.75,20251010
ao2602C2950,0,0,3.5,SHFE,8700.2,8122,20251010,0,ao_o,0,0,3.5,146.5,0,00000001,1.75,20251010
ao2602C3000,0,0,3.5,SHFE,7820.2,7242,20251010,0,ao_o,0,0,3.5,127.5,0,00000001,1.75,20251010
ao2602C3050,0,0,3.5,SHFE,6960.2,6382,20251010,0,ao_o,0,0,3.5,109.5,0,00000001,1.75,20251010
ao2602C3100,0,0,3.5,SHFE,6150.2,5572,20251010,0,ao_o,0,0,3.5,94,0,00000001,1.75,20251010
ao2602C3150,0,0,3.5,SHFE,5370.2,4792,20251010,0,ao_o,0,0,3.5,80,0,00000001,1.75,20251010
ao2602C3200,0,0,3.5,SHFE,4630.2,4251,20251010,0,ao_o,0,0,3.5,68,0,00000001,1.75,20251010
ao2602C3250,0,0,3.5,SHFE,4330.1,4041,20251010,0,ao_o,0,0,3.5,57.5,0,00000001,1.75,20251010
ao2602C3300,0,0,3.5,SHFE,4150.1,3861,20251010,0,ao_o,0,0,3.5,48.5,0,00000001,1.75,20251010
ao2602C3350,0,0,3.5,SHFE,3990.1,3701,20251010,0,ao_o,0,0,3.5,40.5,0,00000001,1.75,20251010
ao2602C3400,0,0,3.5,SHFE,3850.1,3561,20251010,0,ao_o,0,0,3.5,33.5,0,00000001,1.75,20251010
ao2602C3450,0,0,3.5,SHFE,3740.1,3451,20251010,0,ao_o,0,0,3.5,28,0,00000001,1.75,20251010
ao2602P2400,0,0,3.5,SHFE,3590.1,3301,20251010,0,ao_o,0,0,3.5,20.5,0,00000001,1.75,20251010
ao2602P2450,0,0,3.5,SHFE,3730.1,3441,20251010,0,ao_o,0,0,3.5,27.5,0,00000001,1.75,20251010
ao2602P2500,0,0,3.5,SHFE,3890.1,3601,20251010,0,ao_o,0,0,3.5,35.5,0,00000001,1.75,20251010
ao2602P2550,0,0,3.5,SHFE,4100.1,3811,20251010,0,ao_o,0,0,3.5,46,0,00000001,1.75,20251010
ao2602P2600,0,0,3.5,SHFE,4610.2,4051,20251010,0,ao_o,0,0,3.5,58,0,00000001,1.75,20251010
ao2602P2650,0,0,3.5,SHFE,5400.2,4822,20251010,0,ao_o,0,0,3.5,72.5,0,00000001,1.75,20251010
ao2602P2700,0,0,3.5,SHFE,6230.2,5652,20251010,0,ao_o,0,0,3.5,89,0,00000001,1.75,20251010
ao2602P2750,0,0,3.5,SHFE,7110.2,6532,20251010,0,ao_o,0,0,3.5,108,0,00000001,1.75,20251010
ao2602P2800,0,0,3.5,SHFE,8030.2,7452,20251010,0,ao_o,0,0,3.5,129,0,00000001,1.75,20251010
ao2602P2850,0,0,3.5,SHFE,8990.2,8412,20251010,0,ao_o,0,0,3.5,152,0,00000001,1.75,20251010
ao2602P2900,0,0,3.5,SHFE,9910.2,9332,20251010,0,ao_o,0,0,3.5,177.5,0,00000001,1.75,20251010
ao2602P2950,0,0,3.5,SHFE,10470.2,9892,20251010,0,ao_o,0,0,3.5,205.5,0,00000001,1.75,20251010
ao2602P3000,0,0,3.5,SHFE,11080.2,10502,20251010,0,ao_o,0,0,3.5,236,0,00000001,1.75,20251010
ao2602P3050,0,0,3.5,SHFE,11720.2,11142,20251010,0,ao_o,0,0,3.5,268,0,00000001,1.75,20251010
