INSTRUMENTID,PARTICIPANTID3,PARTICIPANTID2,PARTICIPANTID1,PARTICIPANTABBR3,PARTICIPANTABBR2,RANK,PARTICIPANTABBR1,CJ2,CJ1,CJ1_CHG,CJ3_CHG,PRODUCTNAME,CJ3,CJ2_CHG,trade_date
hc2605,0274      ,0184      ,0067      ,中辉期货  ,摩根大通  ,19,中财期货  ,1500,497,268,-26,热轧卷板,1122,0,20251010
hc2605,0034      ,0096      ,0272      ,方正中期  ,南华期货  ,20,银河期货  ,1284,454,-216,-34,热轧卷板,1042,55,20251010
hc2605,,,,,,999,,79705,42609,15212,7159,热轧卷板,90393,5495,20251010
ssall,期货公司会员/境外特殊经纪参与者,期货公司会员/境外特殊经纪参与者,期货公司会员/境外特殊经纪参与者,期货公司会员/境外特殊经纪参与者,期货公司会员/境外特殊经纪参与者,-1,期货公司会员/境外特殊经纪参与者,251174,320054,-34126,2283,不锈钢,251174,2283,20251010
ssall,非期货公司会员/境外特殊非经纪参与者,非期货公司会员/境外特殊非经纪参与者,非期货公司会员/境外特殊非经纪参与者,非期货公司会员/境外特殊非经纪参与者,非期货公司会员/境外特殊非经纪参与者,0,非期货公司会员/境外特殊非经纪参与者,0,0,0,0,不锈钢,0,0,20251010
ss2510,0148      ,0148      ,0018      ,中信期货  ,中信期货  ,1,国联期货  ,372,60,60,0,不锈钢,588,36,20251010
ss2510,0009      ,0076      ,0148      ,五矿期货  ,道通期货  ,2,中信期货  ,360,60,0,-12,不锈钢,360,0,20251010
ss2510,0003      ,0116      ,0277      ,建信期货  ,首创期货  ,3,一德期货  ,252,48,48,0,不锈钢,180,0,20251010
ss2510,0349      ,0082      ,0082      ,财信期货  ,国投期货  ,4,国投期货  ,72,36,36,0,不锈钢,108,-36,20251010
ss2510,0004      ,0018      ,0007      ,国泰君安  ,国联期货  ,5,东海期货  ,48,12,12,0,不锈钢,12,-60,20251010
ss2510,0153      ,0277      ,0009      ,海证期货  ,一德期货  ,6,五矿期货  ,48,12,-24,0,不锈钢,12,48,20251010
ss2510,,0240      ,0272      ,,广发期货  ,7,银河期货  ,36,12,0,,不锈钢,,0,20251010
ss2510,,0310      ,,,神华期货  ,8,,36,,,,不锈钢,,0,20251010
ss2510,,0272      ,,,银河期货  ,9,,24,,,,不锈钢,,12,20251010
ss2510,,0253      ,,,华泰期货  ,10,,12,,,,不锈钢,,0,20251010
ss2510,,,,,,999,,1260,240,132,-12,不锈钢,1260,0,20251010
ss2511,0004      ,0148      ,0004      ,国泰君安  ,中信期货  ,1,国泰君安  ,5000,38190,5160,-1121,不锈钢,9877,-1358,20251010
ss2511,0148      ,0004      ,0163      ,中信期货  ,国泰君安  ,2,东证期货  ,4596,24526,-2179,-1468,不锈钢,7437,-957,20251010
ss2511,0009      ,0096      ,0253      ,五矿期货  ,南华期货  ,3,华泰期货  ,3396,13201,-277,-1,不锈钢,2945,0,20251010
ss2511,0288      ,0163      ,0148      ,平安期货  ,东证期货  ,4,中信期货  ,3088,12220,-1196,-359,不锈钢,2700,283,20251010
ss2511,0003      ,0259      ,0123      ,建信期货  ,华闻期货  ,5,浙商期货  ,2496,5723,-22523,-21,不锈钢,2347,29,20251010
ss2511,0163      ,0253      ,0081      ,东证期货  ,华泰期货  ,6,海通期货  ,2323,5138,-736,-1095,不锈钢,2036,-760,20251010
ss2511,0059      ,0069      ,0272      ,瑞达期货  ,申万期货  ,7,银河期货  ,2102,4995,75,-275,不锈钢,1362,-134,20251010
ss2511,0042      ,0077      ,0275      ,光大期货  ,新湖期货  ,8,中泰期货  ,1909,3857,-3115,502,不锈钢,1317,-30,20251010
ss2511,0253      ,0082      ,0259      ,华泰期货  ,国投期货  ,9,华闻期货  ,1788,2830,-2692,-531,不锈钢,1062,-459,20251010
ss2511,0082      ,0272      ,0082      ,国投期货  ,银河期货  ,10,国投期货  ,1387,1651,214,276,不锈钢,990,-269,20251010
ss2511,0069      ,0338      ,0161      ,申万期货  ,广州期货  ,11,招商期货  ,1315,1460,-176,-315,不锈钢,950,-21,20251010
ss2511,0272      ,0240      ,0323      ,银河期货  ,广发期货  ,12,东吴期货  ,1072,1337,795,-488,不锈钢,847,-114,20251010
ss2511,0372      ,0034      ,0288      ,中银期货  ,方正中期  ,13,平安期货  ,1061,1259,261,-11,不锈钢,842,69,20251010
ss2511,0034      ,0161      ,0240      ,方正中期  ,招商期货  ,14,广发期货  ,993,1115,427,-72,不锈钢,805,-257,20251010
ss2511,0103      ,0137      ,0069      ,永安期货  ,宏源期货  ,15,申万期货  ,992,1071,-242,-178,不锈钢,800,-1,20251010
ss2511,0338      ,0007      ,0103      ,广州期货  ,东海期货  ,16,永安期货  ,815,1044,-840,-25,不锈钢,776,-232,20251010
ss2511,0349      ,0018      ,0042      ,财信期货  ,国联期货  ,17,光大期货  ,803,1033,-74,47,不锈钢,750,-109,20251010
ss2511,0295      ,0009      ,0018      ,正信期货  ,五矿期货  ,18,国联期货  ,723,1032,-94,-231,不锈钢,700,-41,20251010
ss2511,0049      ,0275      ,0059      ,金瑞期货  ,中泰期货  ,19,瑞达期货  ,719,941,316,25,不锈钢,697,20,20251010
ss2511,0125      ,0298      ,0298      ,物产中大  ,东方财富  ,20,东方财富  ,697,882,208,-74,不锈钢,649,74,20251010
ss2511,,,,,,999,,37275,123505,-26688,-5415,不锈钢,39889,-4267,20251010
ss2512,0148      ,0148      ,0163      ,中信期货  ,中信期货  ,1,东证期货  ,15932,25565,-1223,731,不锈钢,15322,665,20251010
ss2512,0004      ,0139      ,0004      ,国泰君安  ,中粮期货  ,2,国泰君安  ,10745,19603,1852,-295,不锈钢,10141,0,20251010
ss2512,0253      ,0163      ,0148      ,华泰期货  ,东证期货  ,3,中信期货  ,10417,15444,-4082,-135,不锈钢,9454,327,20251010
ss2512,0082      ,0253      ,0275      ,国投期货  ,华泰期货  ,4,中泰期货  ,10152,11087,4149,50,不锈钢,8256,189,20251010
ss2512,0239      ,0323      ,0253      ,乾坤期货  ,东吴期货  ,5,华泰期货  ,8373,9964,285,-5,不锈钢,8182,837,20251010
ss2512,0323      ,0004      ,0081      ,东吴期货  ,国泰君安  ,6,海通期货  ,7945,5853,1648,138,不锈钢,7484,32,20251010
ss2512,0123      ,0161      ,0123      ,浙商期货  ,招商期货  ,7,浙商期货  ,5686,4742,-6315,1466,不锈钢,6504,12,20251010
ss2512,0161      ,0082      ,0272      ,招商期货  ,国投期货  ,8,银河期货  ,5521,3571,1990,175,不锈钢,5788,520,20251010
ss2512,0003      ,0048      ,0018      ,建信期货  ,长江期货  ,9,国联期货  ,4036,2927,450,1193,不锈钢,5727,1151,20251010
ss2512,0163      ,0069      ,0259      ,东证期货  ,申万期货  ,10,华闻期货  ,3977,2893,1438,1108,不锈钢,5720,291,20251010
ss2512,0288      ,0240      ,0048      ,平安期货  ,广发期货  ,11,长江期货  ,3644,2615,2003,-607,不锈钢,4915,-17,20251010
ss2512,0139      ,0123      ,0069      ,中粮期货  ,浙商期货  ,12,申万期货  ,3607,2409,1095,-2,不锈钢,4240,474,20251010
ss2512,0069      ,0096      ,0082      ,申万期货  ,南华期货  ,13,国投期货  ,3485,1972,388,566,不锈钢,3502,478,20251010
ss2512,0096      ,0034      ,0003      ,南华期货  ,方正中期  ,14,建信期货  ,3316,1820,665,437,不锈钢,3196,704,20251010
ss2512,0084      ,0239      ,0059      ,瑞银期货  ,乾坤期货  ,15,瑞达期货  ,2659,1790,548,-229,不锈钢,3072,483,20251010
ss2512,0335      ,0018      ,0323      ,中金财富  ,国联期货  ,16,东吴期货  ,2622,1719,-274,-169,不锈钢,2962,324,20251010
ss2512,0048      ,0077      ,0034      ,长江期货  ,新湖期货  ,17,方正中期  ,2319,1703,916,442,不锈钢,2582,48,20251010
ss2512,0272      ,0059      ,0058      ,银河期货  ,瑞达期货  ,18,国贸期货  ,2308,1664,-314,601,不锈钢,2580,-130,20251010
ss2512,0018      ,0275      ,0161      ,国联期货  ,中泰期货  ,19,招商期货  ,2058,1233,534,-95,不锈钢,2225,31,20251010
ss2512,0059      ,0338      ,0240      ,瑞达期货  ,广州期货  ,20,广发期货  ,1965,1196,67,-316,不锈钢,1786,110,20251010
ss2512,,,,,,999,,110767,119770,5820,5054,不锈钢,113638,6529,20251010
lu2511,8148      ,8004      ,8253      ,中信期货  ,国泰君安  ,1,华泰期货  ,2999,6887,-3561,-206,低硫燃料油,1209,-21,20251010
lu2511,8082      ,8148      ,8163      ,国投期货  ,中信期货  ,2,东证期货  ,2169,6733,-1748,118,低硫燃料油,1062,-216,20251010
lu2511,8372      ,8288      ,8004      ,中银期货  ,平安期货  ,3,国泰君安  ,878,4290,1328,-18,低硫燃料油,902,-136,20251010
lu2511,8103      ,8082      ,8081      ,永安期货  ,国投期货  ,4,海通期货  ,775,3977,-1372,-8,低硫燃料油,786,-1,20251010
lu2511,8163      ,8272      ,8148      ,东证期货  ,银河期货  ,5,中信期货  ,775,3700,-3213,-218,低硫燃料油,719,6,20251010
lu2511,8042      ,8259      ,8077      ,光大期货  ,华闻期货  ,6,新湖期货  ,717,2207,-270,-7,低硫燃料油,559,-40,20251010
lu2511,8253      ,8042      ,8275      ,华泰期货  ,光大期货  ,7,中泰期货  ,611,1377,-1123,-42,低硫燃料油,554,31,20251010
lu2511,8259      ,8034      ,8244      ,华闻期货  ,方正中期  ,8,民生期货  ,600,770,226,-111,低硫燃料油,528,108,20251010
lu2511,8123      ,8067      ,8134      ,浙商期货  ,中财期货  ,9,大越期货  ,568,701,648,-46,低硫燃料油,514,54,20251010
lu2511,8004      ,8103      ,8333      ,国泰君安  ,永安期货  ,10,盛达期货  ,557,654,185,-181,低硫燃料油,424,100,20251010
lu2511,8385      ,8163      ,8069      ,国富期货  ,东证期货  ,11,申万期货  ,540,593,111,-3,低硫燃料油,400,-215,20251010
lu2511,8335      ,8123      ,8308      ,中金财富  ,浙商期货  ,12,国信期货  ,536,571,84,21,低硫燃料油,378,-85,20251010
lu2511,8096      ,8151      ,8161      ,南华期货  ,创元期货  ,13,招商期货  ,493,548,288,-12,低硫燃料油,362,-15,20251010
lu2511,8254      ,8338      ,8096      ,冠通期货  ,广州期货  ,14,南华期货  ,463,545,379,-3,低硫燃料油,350,22,20251010
lu2511,8244      ,8138      ,8184      ,民生期货  ,先锋期货  ,15,摩根大通  ,455,465,-568,4,低硫燃料油,283,4,20251010
lu2511,8275      ,8141      ,8034      ,中泰期货  ,西南期货  ,16,方正中期  ,408,447,-444,-7,低硫燃料油,261,42,20251010
lu2511,8178      ,8385      ,8043      ,弘业期货  ,国富期货  ,17,国元期货  ,406,429,-152,-1,低硫燃料油,258,-5,20251010
lu2511,8069      ,8275      ,8335      ,申万期货  ,中泰期货  ,18,中金财富  ,391,426,335,67,低硫燃料油,234,28,20251010
lu2511,8311      ,8308      ,8238      ,兴证期货  ,国信期货  ,19,安粮期货  ,353,418,175,-6,低硫燃料油,221,173,20251010
lu2511,8153      ,8254      ,8103      ,海证期货  ,冠通期货  ,20,永安期货  ,352,408,294,-21,低硫燃料油,217,0,20251010
lu2511,,,,,,999,,15046,36146,-8398,-680,低硫燃料油,10221,-166,20251010
lu2512,8004      ,8004      ,8163      ,国泰君安  ,国泰君安  ,1,东证期货  ,4948,23922,6291,465,低硫燃料油,6233,462,20251010
lu2512,8163      ,8148      ,8253      ,东证期货  ,中信期货  ,2,华泰期货  ,4930,20032,7044,599,低硫燃料油,4893,134,20251010
lu2512,8272      ,8163      ,8148      ,银河期货  ,东证期货  ,3,中信期货  ,4671,18253,11344,1088,低硫燃料油,3791,1065,20251010
lu2512,8148      ,8239      ,8004      ,中信期货  ,乾坤期货  ,4,国泰君安  ,2395,12949,6192,43,低硫燃料油,3550,25,20251010
lu2512,8372      ,8096      ,8272      ,中银期货  ,南华期货  ,5,银河期货  ,1845,8956,712,10,低硫燃料油,2021,-578,20251010
lu2512,8096      ,8123      ,8077      ,南华期货  ,浙商期货  ,6,新湖期货  ,1586,4975,643,206,低硫燃料油,1765,123,20251010
lu2512,8123      ,8272      ,8259      ,浙商期货  ,银河期货  ,7,华闻期货  ,1559,4383,2882,145,低硫燃料油,1421,-222,20251010
lu2512,8240      ,8259      ,8081      ,广发期货  ,华闻期货  ,8,海通期货  ,1538,4299,-803,65,低硫燃料油,1366,31,20251010
lu2512,8103      ,8059      ,8096      ,永安期货  ,瑞达期货  ,9,南华期货  ,1484,3688,758,513,低硫燃料油,1315,499,20251010
lu2512,8319      ,8240      ,8275      ,西部期货  ,广发期货  ,10,中泰期货  ,1470,2974,1958,152,低硫燃料油,1252,-9,20251010
lu2512,8034      ,8082      ,8082      ,方正中期  ,国投期货  ,11,国投期货  ,1430,1905,617,-14,低硫燃料油,1233,-362,20251010
lu2512,8184      ,8007      ,8007      ,摩根大通  ,东海期货  ,12,东海期货  ,1413,1870,1565,-409,低硫燃料油,1222,313,20251010
lu2512,8082      ,8018      ,8335      ,国投期货  ,国联期货  ,13,中金财富  ,1360,1748,1462,299,低硫燃料油,1211,105,20251010
lu2512,8275      ,8275      ,8069      ,中泰期货  ,中泰期货  ,14,申万期货  ,1356,1668,562,3,低硫燃料油,1206,157,20251010
lu2512,8268      ,8253      ,8323      ,中信建投  ,华泰期货  ,15,东吴期货  ,1169,1595,343,152,低硫燃料油,1097,531,20251010
lu2512,8274      ,8288      ,8034      ,中辉期货  ,平安期货  ,16,方正中期  ,1035,1498,647,123,低硫燃料油,992,-115,20251010
lu2512,8253      ,8137      ,8184      ,华泰期货  ,宏源期货  ,17,摩根大通  ,922,1441,-538,267,低硫燃料油,933,284,20251010
lu2512,8141      ,8335      ,8161      ,西南期货  ,中金财富  ,18,招商期货  ,910,1308,895,148,低硫燃料油,856,-372,20251010
lu2512,8042      ,8042      ,8319      ,光大期货  ,光大期货  ,19,西部期货  ,907,1290,-60,68,低硫燃料油,755,178,20251010
lu2512,8259      ,8274      ,8103      ,华闻期货  ,中辉期货  ,20,永安期货  ,862,1233,759,138,低硫燃料油,743,23,20251010
lu2512,,,,,,999,,37790,119987,43273,4061,低硫燃料油,37855,2272,20251010
fuall,期货公司会员/境外特殊经纪参与者,期货公司会员/境外特殊经纪参与者,期货公司会员/境外特殊经纪参与者,期货公司会员/境外特殊经纪参与者,期货公司会员/境外特殊经纪参与者,-1,期货公司会员/境外特殊经纪参与者,397920,1183624,364228,25124,燃料油,397920,25124,20251010
fuall,非期货公司会员/境外特殊非经纪参与者,非期货公司会员/境外特殊非经纪参与者,非期货公司会员/境外特殊非经纪参与者,非期货公司会员/境外特殊非经纪参与者,非期货公司会员/境外特殊非经纪参与者,0,非期货公司会员/境外特殊非经纪参与者,0,0,0,0,燃料油,0,0,20251010
fu2511,0082      ,0004      ,0163      ,国投期货  ,国泰君安  ,1,东证期货  ,3189,2591,1233,1245,燃料油,2496,-47,20251010
fu2511,0081      ,0103      ,0082      ,海通期货  ,永安期货  ,2,国投期货  ,2705,1610,331,118,燃料油,1991,-25,20251010
fu2511,0153      ,0272      ,0271      ,海证期货  ,银河期货  ,3,渤海期货  ,1153,1257,563,-1,燃料油,1015,-37,20251010
fu2511,0004      ,0319      ,0319      ,国泰君安  ,西部期货  ,4,西部期货  ,1095,1174,793,-190,燃料油,909,-455,20251010
fu2511,0148      ,0034      ,0123      ,中信期货  ,方正中期  ,5,浙商期货  ,462,1060,924,-276,燃料油,820,-25,20251010
fu2511,0272      ,0042      ,0308      ,银河期货  ,光大期货  ,6,国信期货  ,426,926,295,-8,燃料油,728,10,20251010
fu2511,0288      ,0253      ,0148      ,平安期货  ,华泰期货  ,7,中信期货  ,320,903,85,-59,燃料油,587,-14,20251010
fu2511,0034      ,0148      ,0103      ,方正中期  ,中信期货  ,8,永安期货  ,299,601,65,-23,燃料油,539,-103,20251010
fu2511,0042      ,0009      ,0003      ,光大期货  ,五矿期货  ,9,建信期货  ,257,520,511,422,燃料油,449,-48,20251010
fu2511,0137      ,0069      ,0042      ,宏源期货  ,申万期货  ,10,光大期货  ,235,510,426,370,燃料油,415,28,20251010
fu2511,0163      ,0268      ,0004      ,东证期货  ,中信建投  ,11,国泰君安  ,166,505,-28,-42,燃料油,369,7,20251010
fu2511,0123      ,0123      ,0137      ,浙商期货  ,浙商期货  ,12,宏源期货  ,165,478,351,-480,燃料油,281,-56,20251010
fu2511,0069      ,0163      ,0141      ,申万期货  ,东证期货  ,13,西南期货  ,162,413,270,-72,燃料油,229,7,20251010
fu2511,0372      ,0082      ,0274      ,中银期货  ,国投期货  ,14,中辉期货  ,147,410,355,-146,燃料油,223,-323,20251010
fu2511,0141      ,0018      ,0240      ,西南期货  ,国联期货  ,15,广发期货  ,133,377,193,-413,燃料油,132,81,20251010
fu2511,0385      ,0275      ,0034      ,国富期货  ,中泰期货  ,16,方正中期  ,128,348,286,0,燃料油,119,-111,20251010
fu2511,0096      ,0240      ,0385      ,南华期货  ,广发期货  ,17,国富期货  ,114,282,165,-43,燃料油,113,55,20251010
fu2511,0274      ,0259      ,0268      ,中辉期货  ,华闻期货  ,18,中信建投  ,97,278,90,-165,燃料油,95,-5,20251010
fu2511,0253      ,0151      ,0320      ,华泰期货  ,创元期货  ,19,大有期货  ,96,241,180,6,燃料油,84,-26,20251010
fu2511,0275      ,0067      ,0372      ,中泰期货  ,中财期货  ,20,中银期货  ,90,209,73,-4,燃料油,84,10,20251010
fu2511,,,,,,999,,11439,14693,7161,239,燃料油,11678,-1077,20251010
fu2512,0004      ,0163      ,0163      ,国泰君安  ,东证期货  ,1,东证期货  ,1653,7845,-3220,-271,燃料油,2385,-122,20251010
fu2512,0372      ,0385      ,0004      ,中银期货  ,国富期货  ,2,国泰君安  ,1093,6357,-2757,1,燃料油,2232,2,20251010
fu2512,0272      ,0084      ,0148      ,银河期货  ,瑞银期货  ,3,中信期货  ,966,4291,-2035,-186,燃料油,1076,402,20251010
fu2512,0148      ,0148      ,0034      ,中信期货  ,中信期货  ,4,方正中期  ,891,2174,-371,-326,燃料油,990,27,20251010
fu2512,0038      ,0259      ,0069      ,宁证期货  ,华闻期货  ,5,申万期货  ,825,1585,-1483,0,燃料油,769,-7,20251010
fu2512,0385      ,0038      ,0259      ,国富期货  ,宁证期货  ,6,华闻期货  ,776,1407,753,0,燃料油,743,0,20251010
fu2512,0042      ,0253      ,0123      ,光大期货  ,华泰期货  ,7,浙商期货  ,754,1195,-1970,650,燃料油,722,15,20251010
fu2512,0259      ,0004      ,0272      ,华闻期货  ,国泰君安  ,8,银河期货  ,608,1091,704,-40,燃料油,708,-672,20251010
fu2512,0096      ,0069      ,0275      ,南华期货  ,申万期货  ,9,中泰期货  ,517,977,-2636,164,燃料油,653,-71,20251010
fu2512,0059      ,0082      ,0253      ,瑞达期货  ,国投期货  ,10,华泰期货  ,461,969,-143,114,燃料油,616,-2,20251010
fu2512,0163      ,0034      ,0042      ,东证期货  ,方正中期  ,11,光大期货  ,357,812,666,-49,燃料油,537,4,20251010
fu2512,0088      ,0088      ,0008      ,东亚期货  ,东亚期货  ,12,上海中期  ,355,732,641,-93,燃料油,379,-65,20251010
fu2512,0123      ,0272      ,0308      ,浙商期货  ,银河期货  ,13,国信期货  ,337,678,448,-2,燃料油,305,-303,20251010
